16.157,26.066,1
23.574,14.405,1
28.786,14.495,1
35.569,23.696,1
32.549,24.228,1
33.46,20.674,1
17.952,22.384,1
15.753,22.837,1
23.174,31.899,1
33.411,18.841,1
17.18,21.961,1
29.405,32.288,1
20.163,31.137,1
23.342,15.942,1
26.86,18.483,1
31.053,27.215,1
16.685,21.83,1
31.93,29.245,1
19.195,22.575,1
26.873,15.89,1
15.441,28.608,1
38.326,38.068,1
21.212,16.973,1
33.798,23.722,1
22.389,18.757,1
11.796,22.929,1
30.884,30.752,1
33.404,27.57,1
33.394,19.274,1
24.535,32.115,1
14.866,20.302,1
20.237,19.216,1
18.824,23.743,1
25.553,34.489,1
21.729,17.338,1
21.78,17.963,1
34.833,23.658,1
30.674,14.642,1
33.774,17.321,1
29.909,15.702,1
29.591,19.555,1
35.429,29.65,1
39.17,30.979,1
16.288,21.744,1
30.33,17.156,1
15.425,23.246,1
32.049,21.403,1
22.827,17.109,1
26.302,34.745,1
36.333,26.519,1
28.084,36.801,1
17.967,23.425,1
9.42,25.508,1
22.645,33.303,1
16.328,21.423,1
25.239,8.5102,1
18.242,26.322,1
30.194,15.782,1
29.598,20.467,1
17.253,18.092,1
28.354,29.878,1
30.607,29.639,1
29.426,14.564,1
28.919,37.259,1
31.342,25.214,1
35.263,41.658,1
20.416,29.15,1
18.728,19.382,1
24.934,35.13,1
21.512,31.311,1
28.4,31.59,1
38.183,25.195,1
28.615,20.197,1
26.161,18.928,1
31.671,27.069,1
23.133,18.351,1
31.899,23.576,1
30.031,33.037,1
15.578,20.592,1
32.553,22.532,1
18.275,29.19,1
22.05,30.986,1
31.11,26.216,1
38.866,24.438,1
20.022,19.292,1
31.314,25.072,1
34.638,23.151,1
33.521,22.113,1
18.933,26.171,1
25.195,34.175,1
19.978,17.066,1
29.335,18.176,1
21.076,30.464,1
11.149,15.706,1
25.687,16.179,1
22.93,18.35,1
28.641,17.462,1
15.777,25.66,1
38.165,22.152,1
36.415,28.132,1
17.221,17.944,1
18.607,19.54,1
36.086,33.649,1
15.107,24.275,1
16.605,26.546,1
30.623,27.085,1
34.121,27.902,1
29.133,18.918,1
19.193,15.259,1
20.532,17.9,1
24.612,31.622,1
29.005,16.379,1
26.71,36.557,1
32.777,26.482,1
26.19,31.188,1
27.512,17.963,1
34.035,16.268,1
25.996,8.192,1
14.956,25.455,1
35.689,25.608,1
31.718,24.152,1
18.133,28.099,1
23.705,15.457,1
35.009,31.381,1
14.532,22.449,1
18.852,30.807,1
25.424,19.048,1
27.75,32.708,1
21.032,20.589,1
34.404,21.83,1
25.78,18.302,1
17.851,26.466,1
23.916,18.003,1
32.49,21.312,1
26.875,35.058,1
36.019,26.933,1
36.281,26.327,1
18.731,17.412,1
34.463,29.62,1
28.795,18.755,1
31.236,30.86,1
31.657,27.198,1
25.811,34.546,1
29.78,39.632,1
22.623,30.791,1
25.358,31.488,1
31.571,24.532,1
32.993,23.934,1
17.579,20.134,1
30.038,18.506,1
23.283,19.096,1
29.691,32.222,1
30.185,20.8,1
17.429,24.748,1
25.732,13.776,1
20.789,15.095,1
29.918,17.131,1
31.706,14.238,1
28.656,30.98,1
38.033,36.623,1
32.187,26.704,1
19.046,29.463,1
22.615,33.42,1
41.171,18.987,1
27.675,16.56,1
16.256,25.115,1
26.688,31.342,1
8.8704,20.462,1
30.023,18.864,1
18.564,20.999,1
26.356,16.405,1
38.843,18.496,1
35.899,20.69,1
35.401,29.37,1
19.41,28.891,1
31.128,33.749,1
27.984,15.351,1
14.828,21.187,1
39.665,27.832,1
22.074,18.117,1
25.906,12.269,1
12.713,24.327,1
37.509,28.832,1
35.435,22.233,1
24.718,35.748,1
18.303,23.115,1
37.725,19.11,1
29.623,32.937,1
32.638,17.37,1
17.762,24.15,1
30.764,15.949,1
30.532,28.7,1
18.451,24.431,1
10.661,18.927,1
26.649,17.574,1
20.71,15.137,1
19.534,21.633,1
16.753,17.3,1
33.308,22.41,1
31.542,24.473,1
31.17,28.735,1
31.739,19.813,1
25.908,16.605,1
22.97,34.505,1
26.214,35.344,1
19.157,24.078,1
25.55,16.559,1
29.994,17.036,1
40.983,35.447,1
35.795,22.272,1
32.345,25.315,1
18.47,18.767,1
19.401,21.155,1
29.129,20.651,1
16.438,21.326,1
27.644,31.941,1
30.486,11.496,1
26.433,17.428,1
13.495,27.548,1
17.199,26.082,1
25.315,19.16,1
36.428,41.748,1
5.3208,17.112,1
26.648,16.359,1
27.301,17.482,1
16.016,29.916,1
34.203,30.036,1
25.108,32.027,1
33.288,21.9,1
22.271,16.589,1
19.307,26.913,1
15.474,26.915,1
32.833,24.828,1
21.583,30.547,1
31.326,33.625,1
16.111,29.147,1
18.608,26.141,1
28.848,16.532,1
21.398,19.726,1
11.585,23.363,1
28.461,33.086,1
43.86,26.928,1
25.319,33.87,1
19.806,18.503,1
13.724,14.437,1
32.916,24.215,1
25.08,13.842,1
33.879,17.937,1
24.973,13.727,1
33.869,15.099,1
24.318,32.971,1
16.938,27.843,1
22.201,18.032,1
39.804,23.01,1
33.958,19.155,1
17.707,23.403,1
22.371,19.096,1
37.052,25.359,1
32.838,22.561,1
24.348,16.467,1
30.255,18.913,1
27.804,33.04,1
21.989,33.164,1
27.282,15.974,1
36.078,33.786,1
20.131,21.759,1
39.538,16.139,1
19.184,21.034,1
32.883,23.08,1
16.635,23.681,1
18.009,19.669,1
32.979,24.506,1
20.602,17.972,1
19.115,30.708,1
17.672,23.03,1
27.518,19.327,1
33.341,25.822,1
18.073,22.46,1
19.61,31.784,1
19.072,27.544,1
19.518,12.374,1
17.307,26.155,1
22.645,19.207,1
34.515,31.862,1
36.334,28.541,1
35.433,29.515,1
22.12,17.421,1
23.825,32.122,1
34.277,39.927,1
29.519,28.915,1
27.378,30.784,1
21.065,18.288,1
13.196,22.432,1
32.725,33.544,1
27.428,31.503,1
33.294,27.371,1
16.121,15.964,1
22.407,15.553,1
25.33,17.798,1
18.404,14.013,1
28.714,20.488,1
36.935,26.149,1
28.984,18.187,1
19.989,19.456,1
28.86,30.509,1
18.213,21.257,1
33.78,13.1,1
27.887,19.187,1
17.857,28.053,1
22.182,13.943,1
26.055,19.228,1
29.796,32.08,1
27.696,31.688,1
10.809,14.226,1
29.786,15.373,1
28.405,18.761,1
29.356,15.286,1
18.88,29.343,1
23.314,31.44,1
25.497,18.614,1
34.313,35.289,1
32.871,30.559,1
29.137,10.086,1
25.545,33.845,1
24.622,35.268,1
37.404,30.448,1
22.029,16.928,1
32.653,28.593,1
25.194,18.19,1
26.916,30.799,1
24.519,31.527,1
29.972,20.854,1
15.18,16.542,1
30.947,24.864,1
30.33,32.204,1
20.316,14.258,1
42.319,23.259,1
30.26,19.864,1
18.702,16.887,1
33.185,29.079,1
26.568,37.01,1
16.23,26.5,1
30.196,33.062,1
32.197,25.407,1
31.109,20.987,1
18.617,24.863,1
27.154,32.668,1
19.647,29.7,1
23.332,30.711,1
33.11,16.121,1
22.016,24.763,2
29.671,28.063,2
22.185,21.397,2
21.309,21.195,2
25.438,23.663,2
22.099,29.857,2
26.371,25.259,2
28.577,23.583,2
27.467,26.342,2
24.806,24.382,2
23.929,22.639,2
27.995,28.234,2
20.295,24.892,2
25.186,28.18,2
28.243,20.454,2
23.295,19.86,2
24.351,26.061,2
26.137,26.337,2
24.427,29.733,2
24.165,20.522,2
26.151,23.891,2
22.745,24.285,2
21.703,27.283,2
21.724,20.645,2
23.476,24.076,2
24.275,25.869,2
24.38,26.699,2
23.508,26.33,2
28.199,26.003,2
26.609,26.024,2
25.349,25.405,2
24.707,26.069,2
21.247,24.31,2
23.836,24.281,2
22.733,23.466,2
23.648,27.576,2
23.069,28.227,2
24.547,27.321,2
25.937,20.731,2
25.659,27.084,2
26.255,20.544,2
28.729,22.091,2
24.786,28.994,2
21.098,22.652,2
22.683,20.728,2
26.48,25.007,2
25.633,29.105,2
23.008,26.038,2
24.223,20.489,2
22.526,26.871,2
22.705,22.605,2
24.802,26.645,2
25.849,27.632,2
26.424,20.051,2
24.111,21.651,2
27.145,29.335,2
27.715,28.54,2
24.453,24.56,2
21.91,24.674,2
21.028,26.323,2
27.277,22.942,2
24.472,21.3,2
28.818,25.671,2
26.628,29.843,2
26.222,25.732,2
27.427,22.634,2
24.757,24.877,2
25.047,30.556,2
23.921,26.187,2
22.078,22.535,2
25.124,24.102,2
22.339,26.79,2
27.483,24.448,2
22.569,21.037,2
23.809,26.233,2
24.697,22.834,2
21.048,21.544,2
23.258,29.012,2
24.267,22.63,2
22.633,29.059,2
28.724,21.065,2
20.435,28.113,2
25.601,30.74,2
27.385,25.119,2
25.47,24.493,2
24.941,25.168,2
22.67,29.319,2
24.643,23.758,2
27.291,23.776,2
25.936,26.351,2
27.508,20.526,2
20.639,23.574,2
22.272,26.202,2
23.348,28.553,2
28.188,26.491,2
24.012,28.934,2
22.089,23.284,2
24.473,28.486,2
21.529,27.049,2
25.389,25.367,2
23.774,29.695,2
24.684,22.164,2
22.822,20.939,2
29.249,22.669,2
25.832,25.045,2
21.588,24.016,2
24.827,27.637,2
23.076,27.108,2
25.916,24.288,2
20.584,25.522,2
26.803,24.342,2
24.442,29.262,2
22.565,22.065,2
22.248,20.045,2
28.963,24.712,2
26.132,26.161,2
23.734,21.396,2
26.926,30.324,2
21.062,26.749,2
26.788,27.156,2
26.396,22.865,2
23.152,24.395,2
27.835,28.52,2
27.637,27.903,2
22.774,25.635,2
24.95,24.743,2
23.068,24.498,2
23.84,25.723,2
24.868,21.506,2
24.984,24.641,2
24.866,24.112,2
27.288,23.136,2
24.226,20.723,2
26.344,24.431,2
23.427,28.012,2
24.897,25.998,2
23.253,28.005,2
29.952,23.919,2
25.588,24.354,2
24.628,22.282,2
24.918,26.355,2
24.324,21.616,2
24.2,20.611,2
25.924,28.882,2
26.549,22.661,2
26.79,20.697,2
21.976,28.506,2
29.188,25.845,2
22.725,24.53,2
26.078,23.175,2
22.952,29.531,2
21.798,26.051,2
24.82,24.498,2
27.394,29.603,2
25.379,27.048,2
25.096,25.412,2
27.02,29.074,2
21.898,25.12,2
25.087,21.936,2
26.739,21.861,2
25.525,26.048,2
21.607,25.088,2
26.926,21.773,2
28.444,21.71,2
25.483,26.769,2
24.592,21.714,2
20.713,26.91,2
23.689,22.921,2
23.372,27.546,2
24.424,27.807,2
23.05,23.236,2
25.543,20.853,2
27.332,28.938,2
21.425,21.274,2
24.769,27.756,2
25.257,25.228,2
25.294,24.025,2
25.965,23.026,2
25.251,24.023,2
28.49,25.694,2
22.085,26.796,2
20.023,26.25,2
24.671,24.759,2
23.284,26.833,2
28.123,21.569,2
24.557,22.459,2
25.379,23.557,2
23.335,23.049,2
25.019,24.035,2
27.713,26.409,2
27.291,22.814,2
24.701,28.668,2
29.383,21.546,2
27.585,23.905,2
22.33,23.449,2
25.822,27.405,2
29.076,27.943,2
27.708,25.535,2
26.652,22.387,2
24.987,25.53,2
24.607,26.34,2
25.365,24.983,2
28.222,20.584,2
28.877,23.999,2
23.742,26.965,2
25.54,23.069,2
23.73,24.148,2
22.426,23.252,2
19.489,26.115,2
21.708,25.798,2
25.945,27.536,2
22.298,27.184,2
22.977,24.844,2
23.046,28.61,2
24.384,22.94,2
21.428,25.173,2
26.299,24.776,2
24.537,24.886,2
21.229,23.378,2
27.125,24.99,2
26.039,22.211,2
24.014,26.599,2
23.483,23.847,2
25.249,29.615,2
20.747,24.297,2
22.74,20.089,2
25.928,21.674,2
27.469,23.149,2
24.611,24.226,2
26.294,26.961,2
19.593,25.087,2
26.621,25.403,2
22.567,22.52,2
27.108,24.019,2
20.717,22.362,2
23.442,26.249,2
28.003,20.56,2
25.088,25.77,2
21.587,25.299,2
20.403,22.167,2
27.779,29.983,2
29.094,22.533,2
28.28,26.487,2
24.574,29.783,2
27.256,29.602,2
22.084,28.43,2
24.042,23.818,2
23.912,26.263,2
26.241,26.844,2
27.34,21.98,2
21.277,24.129,2
25.263,26.118,2
24.833,25.95,2
21.907,22.644,2
26.56,22.58,2
25.955,24.653,2
22.563,28.343,2
25.51,24.951,2
24.286,26.648,2
23.213,25.887,2
23.862,27.006,2
23.865,20.99,2
25.059,29.376,2
28.269,21.342,2
27.012,29.579,2
21.465,29.134,2
26.501,22.722,2
24.436,23.753,2
25.95,24.159,2
24.339,20.244,2
25.258,27.646,2
29.02,23.06,2
23.636,23.195,2
22.953,20.341,2
24.849,24.444,2
25.975,26.496,2
25.492,28.655,2
26.574,26.35,2
26.635,27.453,2
25.182,25.798,2
20.494,22.074,2
20.113,22.896,2
23.715,29.174,2
25.235,28.304,2
26.525,22.149,2
20.994,27.873,2
20.609,21.43,2
28.822,27.925,2
24.082,21.068,2
26.436,22.094,2
25.011,30.107,2
29.793,22.168,2
23.292,27.249,2
26.84,25.914,2
25.268,24.658,2
22.237,23.658,2
23.273,25.945,2
27.573,26.843,2
20.474,23.469,2
22.206,24.949,2
25.738,28.741,2
26.158,29.349,2
23.176,28.257,2
26.515,24.501,2
22.258,24.103,2
23.664,28.408,2
27.123,26.286,2
23.478,22.505,2
24.292,21.903,2
27.157,26.177,2
25.397,26.843,2
22.678,22.854,2
24.689,29.572,2
24.813,23.509,2
30.239,24.495,2
25.37,26.644,2
19.87,25.062,2
27.591,27.581,2
24.876,20.41,2
25.836,25.726,2
22.883,26.945,2
22.112,21.418,2
20.15,22.865,2
29.221,23.361,2
23.554,24.438,2
24.662,27.042,2
26.71,28.335,2
23.53,23.381,2
24.314,22.423,2
21.651,25.649,2
29.76,24.3,2
26.112,29.34,2
24.154,24.206,2
23.264,25.308,2
26.784,21.036,2
24.24,22.764,2
25.439,25.237,2
24.796,27.355,2
30.571,25.871,2
25.484,24.199,2
27.238,23.184,2
22.913,25.107,2
24.974,22.862,2
20.391,25.281,2
26.539,26.504,2
25.014,24.922,2
24.437,30.584,2
23.522,28.205,2
22.446,27.762,2
23.501,27.097,2
26.778,41.236,3
16.586,44.661,3
6.9702,43.349,3
14.67,37.556,3
11.506,37.531,3
20.267,38.589,3
22.447,46.252,3
9.7696,33.62,3
16.799,44.749,3
10.972,52.293,3
13.947,49.71,3
12.204,36.265,3
14.989,48.105,3
16.711,39.756,3
21.588,40.226,3
9.2293,32.563,3
10.939,45.191,3
13.26,41.46,3
10.956,33.004,3
16.09,36.204,3
14.694,41.367,3
13.188,43.086,3
14.926,33.11,3
15.488,44.75,3
13.087,36.569,3
14.084,37.026,3
14.136,33.801,3
16.097,53.3,3
3.8479,34.061,3
15.792,43.867,3
12.274,35.809,3
9.8975,47.081,3
15.271,42.778,3
10.136,33.835,3
20.905,37.321,3
18.548,36.089,3
15.248,44.49,3
9.8687,47.217,3
8.6634,32.435,3
16.386,36.731,3
18.497,47.229,3
10.856,29.509,3
16.965,36.977,3
13.898,34.56,3
7.6967,44.428,3
14.593,38.184,3
18.504,43.855,3
15.998,48.219,3
18.667,45.667,3
17.997,41.87,3
20.966,39.458,3
6.0064,45.452,3
21.037,38.08,3
17.702,39.475,3
12.292,45.384,3
12.194,34.851,3
17.708,47.264,3
6.2991,49.242,3
17.264,33.83,3
15.824,37.402,3
18.094,37.955,3
8.733,43.549,3
3.6117,32.963,3
10.816,31.532,3
16.906,41.456,3
8.8939,28.522,3
19.655,39.717,3
16.884,42.854,3
21.298,34.273,3
15.166,42.045,3
10.517,44.767,3
16.938,42.673,3
8.4677,38.665,3
21.023,39.273,3
14.412,37.559,3
14.53,41.322,3
13.022,33.383,3
9.7171,42.364,3
9.2409,41.168,3
22.658,47.151,3
13.322,36.441,3
15.902,30.441,3
16.153,42.781,3
3.2395,33.912,3
14.592,42.074,3
10.449,40.438,3
19.994,35.916,3
22.815,40.733,3
6.1509,38.286,3
4.852,37.196,3
24.779,41.363,3
1.8492,42.033,3
22.958,36.701,3
17.986,34.046,3
15.791,35.253,3
15.254,37.393,3
